site_id,entreprise_id,entreprise,nom_site,champ,valeur,periode,perimetre,mode_obtention,formule_ou_regle,source_id,source_url,source_verification_url,niveau_source,statut_audit,commentaire_audit
03-009-buchelay,3,SAFRAN,Buchelay,activite,Activités industrielles moteurs d’hélicoptères,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A2 - source primaire corporate,documente,
03-009-buchelay,3,SAFRAN,Buchelay,niveau_precision_source,commune,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,precision_coordonnees,centre_commune_2026,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,statut_validation,validé_public,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,date_reference,2026-08-12,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,siren,338481955,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A1 - registre public officiel,documente,
03-009-buchelay,3,SAFRAN,Buchelay,siret,33848195500114,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A1 - registre public officiel,documente,
03-009-buchelay,3,SAFRAN,Buchelay,raison_sociale_sirene,SAFRAN HELICOPTER ENGINES,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A1 - registre public officiel,documente,
03-009-buchelay,3,SAFRAN,Buchelay,activite_sirene,Moteurs d’hélicoptères,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A1 - registre public officiel,documente,
03-009-buchelay,3,SAFRAN,Buchelay,etat_sirene,ACTIF,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A1 - registre public officiel,documente,
03-009-buchelay,3,SAFRAN,Buchelay,date_stock_sirene,2026-07-31,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A1 - registre public officiel,documente,
03-009-buchelay,3,SAFRAN,Buchelay,deja_dans_referentiel_initial,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,origine_ajout,referentiel_initial_enrichi_sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,source_presence,referentiel_initial+sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,rattachement_siret_trouve,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,résultat du rapprochement site ↔ établissement SIRENE,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,signe_activite_bitd,confirmé,2026-08-12,établissement / site,qualification_ou_calcul_interne,"qualification à partir de la source corporate, de l’entité et/ou de l’activité SIRENE",SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,Ce champ n’est pas un statut administratif.
03-009-buchelay,3,SAFRAN,Buchelay,preuve_activite_corporate,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,affichage_carte_defaut,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,règle d’affichage dérivée de l’état SIRENE et de la validation documentaire,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,commentaire_qualification,Site déjà identifié dans le référentiel industriel initial et rapproché d’un établissement SIRENE actif.,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,M - méthode interne,documente,
03-009-buchelay,3,SAFRAN,Buchelay,est_siege_unite_legale_sirene,false,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-helicopter-engines-338481955,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,nom_site,Bidos,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-010-bidos,3,SAFRAN,Bidos,type_site,production,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-010-bidos,3,SAFRAN,Bidos,est_siege,false,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-010-bidos,3,SAFRAN,Bidos,entite,Safran Landing Systems,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-010-bidos,3,SAFRAN,Bidos,ville,Bidos,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-010-bidos,3,SAFRAN,Bidos,departement,Pyrénées-Atlantiques,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,code_departement,64,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,region,Nouvelle-Aquitaine,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,adresse,BIDOS 64400,2026-08-12,adresse établissement SIRENE,registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,latitude,43.175,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
03-010-bidos,3,SAFRAN,Bidos,longitude,-0.605,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
03-010-bidos,3,SAFRAN,Bidos,activite,Trains d’atterrissage et équipements,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-010-bidos,3,SAFRAN,Bidos,niveau_precision_source,commune,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,precision_coordonnees,centre_commune_2026,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,statut_validation,validé_public,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,date_reference,2026-08-12,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,siren,712019538,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,siret,71201953800081,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,raison_sociale_sirene,SAFRAN LANDING SYSTEMS,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,activite_sirene,Systèmes d’atterrissage,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,etat_sirene,ACTIF,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,date_stock_sirene,2026-07-31,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-010-bidos,3,SAFRAN,Bidos,deja_dans_referentiel_initial,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,origine_ajout,referentiel_initial_enrichi_sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,source_presence,referentiel_initial+sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,rattachement_siret_trouve,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,résultat du rapprochement site ↔ établissement SIRENE,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,signe_activite_bitd,confirmé,2026-08-12,établissement / site,qualification_ou_calcul_interne,"qualification à partir de la source corporate, de l’entité et/ou de l’activité SIRENE",SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,Ce champ n’est pas un statut administratif.
03-010-bidos,3,SAFRAN,Bidos,preuve_activite_corporate,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,affichage_carte_defaut,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,règle d’affichage dérivée de l’état SIRENE et de la validation documentaire,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,commentaire_qualification,Site déjà identifié dans le référentiel industriel initial et rapproché d’un établissement SIRENE actif.,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-010-bidos,3,SAFRAN,Bidos,est_siege_unite_legale_sirene,false,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,nom_site,Molsheim,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-011-molsheim,3,SAFRAN,Molsheim,type_site,production,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-011-molsheim,3,SAFRAN,Molsheim,est_siege,false,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-011-molsheim,3,SAFRAN,Molsheim,entite,Safran Landing Systems,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-011-molsheim,3,SAFRAN,Molsheim,ville,Molsheim,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-011-molsheim,3,SAFRAN,Molsheim,departement,Bas-Rhin,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,code_departement,67,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,region,Grand Est,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,adresse,MOLSHEIM 67120,2026-08-12,adresse établissement SIRENE,registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,latitude,48.545,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
03-011-molsheim,3,SAFRAN,Molsheim,longitude,7.5,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
03-011-molsheim,3,SAFRAN,Molsheim,activite,"Roues, freins carbone et équipements d’atterrissage",2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0013,https://www.safran-group.com/fr/implantations,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A2 - source primaire corporate,documente,
03-011-molsheim,3,SAFRAN,Molsheim,niveau_precision_source,commune,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,precision_coordonnees,centre_commune_2026,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,statut_validation,validé_public,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,date_reference,2026-08-12,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,siren,712019538,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,siret,71201953800123,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,raison_sociale_sirene,SAFRAN LANDING SYSTEMS,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,activite_sirene,Systèmes d’atterrissage,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,etat_sirene,ACTIF,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,date_stock_sirene,2026-07-31,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-011-molsheim,3,SAFRAN,Molsheim,deja_dans_referentiel_initial,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,origine_ajout,referentiel_initial_enrichi_sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,source_presence,referentiel_initial+sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,rattachement_siret_trouve,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,résultat du rapprochement site ↔ établissement SIRENE,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,signe_activite_bitd,confirmé,2026-08-12,établissement / site,qualification_ou_calcul_interne,"qualification à partir de la source corporate, de l’entité et/ou de l’activité SIRENE",SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,Ce champ n’est pas un statut administratif.
03-011-molsheim,3,SAFRAN,Molsheim,preuve_activite_corporate,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,affichage_carte_defaut,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,règle d’affichage dérivée de l’état SIRENE et de la validation documentaire,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,commentaire_qualification,Site déjà identifié dans le référentiel industriel initial et rapproché d’un établissement SIRENE actif.,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,M - méthode interne,documente,
03-011-molsheim,3,SAFRAN,Molsheim,est_siege_unite_legale_sirene,false,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-landing-systems-712019538,A1 - registre public officiel,documente,
03-012-massy,3,SAFRAN,Massy,nom_site,Massy,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0122,https://www.safran-group.com/fr/implantations/france/safran-electronics-defense-massy-2077572,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A2 - source primaire corporate,documente,
03-012-massy,3,SAFRAN,Massy,type_site,mixte,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0122,https://www.safran-group.com/fr/implantations/france/safran-electronics-defense-massy-2077572,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A2 - source primaire corporate,documente,
03-012-massy,3,SAFRAN,Massy,est_siege,false,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0122,https://www.safran-group.com/fr/implantations/france/safran-electronics-defense-massy-2077572,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A2 - source primaire corporate,documente,
03-012-massy,3,SAFRAN,Massy,entite,Safran Electronics & Defense,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0122,https://www.safran-group.com/fr/implantations/france/safran-electronics-defense-massy-2077572,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A2 - source primaire corporate,documente,
03-012-massy,3,SAFRAN,Massy,ville,Massy,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0122,https://www.safran-group.com/fr/implantations/france/safran-electronics-defense-massy-2077572,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A2 - source primaire corporate,documente,
03-012-massy,3,SAFRAN,Massy,departement,Essonne,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A1 - registre public officiel,documente,
03-012-massy,3,SAFRAN,Massy,code_departement,91,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A1 - registre public officiel,documente,
03-012-massy,3,SAFRAN,Massy,region,Île-de-France,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A1 - registre public officiel,documente,
03-012-massy,3,SAFRAN,Massy,adresse,102 AVENUE DE PARIS 91300 MASSY,2026-08-12,adresse établissement SIRENE,registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A1 - registre public officiel,documente,
03-012-massy,3,SAFRAN,Massy,latitude,48.728,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
03-012-massy,3,SAFRAN,Massy,longitude,2.275,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
03-012-massy,3,SAFRAN,Massy,activite,"R&D, navigation, optronique, électronique de défense",2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0122,https://www.safran-group.com/fr/implantations/france/safran-electronics-defense-massy-2077572,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A2 - source primaire corporate,documente,
03-012-massy,3,SAFRAN,Massy,specialites,Optronique; navigation inertielle; électronique,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0122,https://www.safran-group.com/fr/implantations/france/safran-electronics-defense-massy-2077572,https://www.pappers.fr/entreprise/safran-electronics-defense-480107911,A2 - source primaire corporate,documente,
