record_id,entreprise_id,entreprise,champ,valeur,periode,perimetre,mode_obtention,formule,source_id,source_url,niveau_source,statut_audit,commentaire_audit
5,5,AIRBUS,actionnariat,"Société cotée à actionnariat largement diffus, avec participations publiques stratégiques française, allemande et espagnole. La France agit notamment via SOGEPA ; les droits spécifiques et accords intergouvernementaux protègent les intérêts souverains.",2026-08-12,capital / contrôle,publie / synthèse actionnariale,,SRC0018,https://www.economie.gouv.fr/agence-participations-etat/comprendre-lape/les-entreprises-de-lape,A1 - source publique institutionnelle,documente,
5,5,AIRBUS,programmes,"A400M Atlas, A330 MRTT Phénix, H160M Guépard, NH90, Tigre, Eurodrone, satellites militaires d’observation et de télécommunications.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0020,https://www.airbus.com/,A2 - source primaire corporate,documente,
5,5,AIRBUS,code_ape,"30.30Z – Construction aéronautique et spatiale pour Airbus Defence and Space SAS, entité opérationnelle de référence.",2026-08-12,"entité juridique de référence, pas nécessairement tout le groupe",registre_public / synthèse,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,A1 - registre public officiel,documente,
5,5,AIRBUS,site_web,https://www.airbus.com/,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,source_principale,https://www.airbus.com/,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,source_implantations,https://www.airbus.com/en/our-worldwide-presence/airbus-in-europe/airbus-in-france,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,source_coordonnees,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,perimetre_cartographique,"Implantations françaises industrielles, R&D, MCO, essais et fonctions centrales publiquement identifiables ; ce fichier ne vise pas à reproduire chaque SIRET administratif ou micro-bureau commercial.",2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,date_reference,2026-08-12,2026,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,nb_sites_referentiel_initial,13,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,nb_lignes_sirene_actives,30,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes rattachées à un établissement SIRENE actif,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,nb_nouveaux_etablissements_sirene,18,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes origine_ajout = SIRENE,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,nb_sirene_sans_signe_bitd,0,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,nb_sirene_a_confirmer,9,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,nb_etablissements_v2_total,31,2026-08-12,référentiel dashboard,calcule_referentiel,nombre total de lignes de l’entreprise dans etablissements.csv V2,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,nb_etablissements_affiches_par_defaut,31,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes avec affichage_carte_defaut = true,SRC0004,,M - méthode interne,documente,
5,5,AIRBUS,couverture_sirene_v2,établissements SIRENE actifs des unités légales opérationnelles identifiées et documentées dans cette V2 ; ne prétend pas couvrir toutes les filiales juridiques du groupe,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,id,6,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,slug,mbda,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,entreprise,MBDA,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,categorie,Grand maître d’œuvre / systémier,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,secteur_principal,Missiles,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,specialite,"Missiles, effecteurs et défense aérienne",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,secteurs,"Missiles, défense aérienne, frappe dans la profondeur, antinavire, antichar, effecteurs air-air et systèmes de combat collaboratif.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,description,"MBDA est le champion européen des missiles et l’un des acteurs les plus critiques de la souveraineté française en matière d’effecteurs. Le groupe conçoit et produit des missiles air-air, air-sol, antinavires, antichars, de croisière et de défense aérienne pour les armées françaises et de nombreux clients alliés. Sa position dans les chaînes de guidage, de propulsion, d’autodirecteurs et d’intégration de missiles en fait un fournisseur stratégique de la haute intensité.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,siege_ville,Le Plessis-Robinson,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0025,https://www.mbda-systems.com/country-fr,A2 - source primaire corporate,documente,
6,6,MBDA,siege_departement,Hauts-de-Seine,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0025,https://www.mbda-systems.com/country-fr,A2 - source primaire corporate,documente,
6,6,MBDA,siege_region,Île-de-France,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0025,https://www.mbda-systems.com/country-fr,A2 - source primaire corporate,documente,
6,6,MBDA,siege_latitude,48.78,2026-08-12,commune du siège,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,A1 - registre public officiel,documente,
6,6,MBDA,siege_longitude,2.261,2026-08-12,commune du siège,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,A1 - registre public officiel,documente,
6,6,MBDA,effectif_label,Environ 22 000 collaborateurs dans le monde en 2026 ; l’activité est 100 % défense. L’effectif France n’est pas publié sous un chiffre unique dans toutes les communications récentes.,2026,groupe / entité selon libellé,publie,,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,approximation_documentee,"Présenter comme ordre de grandeur, jamais comme valeur exacte."
6,6,MBDA,nb_etablissements_france_public,4,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0025,https://www.mbda-systems.com/country-fr,A2 - source primaire corporate,documente,
6,6,MBDA,nb_etablissements_france_public_label,4 implantations MBDA en France,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0025,https://www.mbda-systems.com/country-fr,A2 - source primaire corporate,documente,
6,6,MBDA,nb_sites_cartographies,4,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes/sites du référentiel initial pour l’entreprise,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_regions_cartographiees,2,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de régions distinctes parmi les sites cartographiés,SRC0004,,M - méthode interne,documente,
6,6,MBDA,couverture_cartographique,4/4 (100%),2026-08-12,référentiel dashboard,calcule_referentiel,nb_sites_cartographies / nb_etablissements_france_public lorsque le dénominateur est comparable,SRC0004,,M - méthode interne,documente,
6,6,MBDA,statut_couverture,couverture_complete,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,book_to_bill,2.28,2026-08-12,MBDA,calcule,prises de commandes / chiffre d’affaires,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,documente,
6,6,MBDA,book_to_bill_perimetre,MBDA,2026-08-12,MBDA,metadonnee_perimetre,,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,documente,
6,6,MBDA,ratio_carnet_ca,7.66,2026-08-12,MBDA,calcule,carnet de commandes / chiffre d’affaires annuel,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,documente,
6,6,MBDA,ratio_carnet_ca_perimetre,MBDA,2026-08-12,MBDA,metadonnee_perimetre,,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,documente,
6,6,MBDA,ca_defense_label,"5,8 Md€ de chiffre d’affaires en 2025, intégralement lié à la défense.",2025,groupe / entité selon libellé,publie,,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,documente,
6,6,MBDA,carnet_commandes_label,"CA 2025 5,8 Md€ ; prises de commandes 13,2 Md€ ; carnet 44,4 Md€.",2025,groupe / entité selon libellé,publie,,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,documente,
6,6,MBDA,indicateurs_financiers_label,"Carnet / CA : 7,66x ; Book-to-bill : 2,28x ; Marge et dette : non communiquées publiquement au niveau MBDA",2026-08-12,groupe / entité selon libellé,publie,,SRC0027,https://www.mbda-systems.com/mbda-stepping-new-strategic-dimension,A2 - source primaire corporate,documente_avec_limite_perimetre,"Une valeur est publiée, mais un sous-périmètre associé est explicitement non communiqué ; conserver cette nuance dans l’interface."
6,6,MBDA,actionnariat,"Airbus 37,5 %, BAE Systems 37,5 %, Leonardo 25 %. Gouvernance multinationale structurée autour des bases industrielles française, britannique, italienne, allemande et espagnole.",2026-08-12,capital / contrôle,publie / synthèse actionnariale,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,programmes,"MICA NG, Aster 30 B1NT / SAMP/T NG, SCALP, Exocet, Meteor, Akeron MP, préparation FMAN/FMC.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0024,https://www.mbda-systems.com/,A2 - source primaire corporate,documente,
6,6,MBDA,code_ape,25.40Z – Fabrication d’armes et de munitions pour MBDA France.,2026-08-12,"entité juridique de référence, pas nécessairement tout le groupe",registre_public / synthèse,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,A1 - registre public officiel,documente,
6,6,MBDA,site_web,https://www.mbda-systems.com/,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,source_principale,https://www.mbda-systems.com/,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,source_implantations,https://www.mbda-systems.com/country-fr,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,source_coordonnees,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,perimetre_cartographique,"Implantations françaises industrielles, R&D, MCO, essais et fonctions centrales publiquement identifiables ; ce fichier ne vise pas à reproduire chaque SIRET administratif ou micro-bureau commercial.",2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,date_reference,2026-08-12,2026,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_sites_referentiel_initial,4,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_lignes_sirene_actives,7,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes rattachées à un établissement SIRENE actif,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_nouveaux_etablissements_sirene,3,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes origine_ajout = SIRENE,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_sirene_sans_signe_bitd,0,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_sirene_a_confirmer,0,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_etablissements_v2_total,7,2026-08-12,référentiel dashboard,calcule_referentiel,nombre total de lignes de l’entreprise dans etablissements.csv V2,SRC0004,,M - méthode interne,documente,
6,6,MBDA,nb_etablissements_affiches_par_defaut,7,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes avec affichage_carte_defaut = true,SRC0004,,M - méthode interne,documente,
6,6,MBDA,couverture_sirene_v2,établissements SIRENE actifs des unités légales opérationnelles identifiées et documentées dans cette V2 ; ne prétend pas couvrir toutes les filiales juridiques du groupe,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,id,7,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,slug,knds-france,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,entreprise,KNDS FRANCE,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,categorie,Grand maître d’œuvre / systémier,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,secteur_principal,Terrestre,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,specialite,"Blindés, artillerie, systèmes terrestres et munitions",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,secteurs,"Terrestre, blindés, artillerie, tourelles, systèmes d’armes, robotique et munitions.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,description,"KNDS France est le principal maître d’œuvre français des systèmes terrestres lourds, héritier de Nexter. L’entreprise conçoit et produit blindés, artillerie, tourelles, systèmes d’armes et une partie des munitions nécessaires à l’Armée de terre. Elle est au cœur de SCORPION, de la remontée en cadence du CAESAR et de la modernisation du char Leclerc, avec un rôle souverain sur les architectures de combat terrestre.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,siege_ville,Versailles,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0029,https://www.knds.com/about-us/sites/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,siege_departement,Yvelines,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0029,https://www.knds.com/about-us/sites/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,siege_region,Île-de-France,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0029,https://www.knds.com/about-us/sites/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,siege_latitude,48.803,2026-08-12,commune du siège,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,A1 - registre public officiel,documente,
7,7,KNDS FRANCE,siege_longitude,2.118,2026-08-12,commune du siège,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,A1 - registre public officiel,documente,
7,7,KNDS FRANCE,effectif_label,"Plus de 11 000 collaborateurs pour le groupe KNDS ; environ 4 000 en France pour les principales activités françaises, ordre de grandeur public.",2026-08-12,groupe / entité selon libellé,publie,,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,approximation_documentee,"Présenter comme ordre de grandeur, jamais comme valeur exacte."
7,7,KNDS FRANCE,nb_etablissements_france_public,10,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0029,https://www.knds.com/about-us/sites/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,nb_etablissements_france_public_label,10 sites KNDS en France (groupe),2026-08-12,France / périmètre corporate indiqué,publie,,SRC0029,https://www.knds.com/about-us/sites/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,nb_sites_cartographies,8,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes/sites du référentiel initial pour l’entreprise,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_regions_cartographiees,5,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de régions distinctes parmi les sites cartographiés,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,couverture_cartographique,8/10 (80%),2026-08-12,référentiel dashboard,calcule_referentiel,nb_sites_cartographies / nb_etablissements_france_public lorsque le dénominateur est comparable,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,statut_couverture,couverture_strategique_partielle,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,book_to_bill,3.07,2026-08-12,KNDS groupe,calcule,prises de commandes / chiffre d’affaires,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,book_to_bill_perimetre,KNDS groupe,2026-08-12,KNDS groupe,metadonnee_perimetre,,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,ratio_carnet_ca,7.52,2026-08-12,KNDS groupe,calcule,carnet de commandes / chiffre d’affaires annuel,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,ratio_carnet_ca_perimetre,KNDS groupe,2026-08-12,KNDS groupe,metadonnee_perimetre,,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,ca_defense_label,"Le groupe KNDS a réalisé environ 4,4 Md€ de CA en 2025 ; la branche Land Systems France représente environ 1,3 Md€, hors consolidation complète des activités munitions françaises.",2025,groupe / entité selon libellé,publie,,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,approximation_documentee,"Présenter comme ordre de grandeur, jamais comme valeur exacte."
7,7,KNDS FRANCE,carnet_commandes_label,"Groupe KNDS 2025 : CA 4,4 Md€, prises de commandes 13,5 Md€, carnet 33,1 Md€. Segment France : environ 1,3 Md€ de CA.",2025,groupe / entité selon libellé,publie,,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,approximation_documentee,"Présenter comme ordre de grandeur, jamais comme valeur exacte."
7,7,KNDS FRANCE,indicateurs_financiers_label,"Carnet / CA groupe : 7,52x ; Book-to-bill groupe : 3,07x ; Marge/dette : non communiquées publiquement de façon détaillée",2026-08-12,groupe / entité selon libellé,publie,,SRC0031,https://knds.com/en/press-releases/knds-achieves-strong-revenue-growth-and-record-order-intake-in-2025,A2 - source primaire corporate,documente_avec_limite_perimetre,"Une valeur est publiée, mais un sous-périmètre associé est explicitement non communiqué ; conserver cette nuance dans l’interface."
7,7,KNDS FRANCE,actionnariat,"KNDS N.V. est historiquement détenu à parité par GIAT Industries/État français et Wegmann & Co.. En 2026, la gouvernance/actionnariat font l’objet d’un réaménagement franco-allemand annoncé, avec projet d’introduction en Bourse reporté/placé en attente ; la structure doit donc être lue comme en transition au 12 août 2026.",2026,capital / contrôle,publie / synthèse actionnariale,,SRC0018,https://www.economie.gouv.fr/agence-participations-etat/comprendre-lape/les-entreprises-de-lape,A1 - source publique institutionnelle,documente,
7,7,KNDS FRANCE,programmes,"SCORPION – Griffon, Jaguar, Serval, CAESAR, Leclerc XLR, VBCI, munitions de moyen et gros calibre, études MGCS.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0028,https://knds.com/,A2 - source primaire corporate,documente,
7,7,KNDS FRANCE,code_ape,30.40Z – Construction de véhicules militaires de combat pour l’entité opérationnelle KNDS France.,2026-08-12,"entité juridique de référence, pas nécessairement tout le groupe",registre_public / synthèse,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,A1 - registre public officiel,documente,
7,7,KNDS FRANCE,site_web,https://knds.com/,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,source_principale,https://knds.com/,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,source_implantations,https://www.knds.com/about-us/sites/,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,source_coordonnees,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,perimetre_cartographique,"Implantations françaises industrielles, R&D, MCO, essais et fonctions centrales publiquement identifiables ; ce fichier ne vise pas à reproduire chaque SIRET administratif ou micro-bureau commercial.",2026-08-12,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,date_reference,2026-08-12,2026,groupe / entité selon libellé,metadonnee,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_sites_referentiel_initial,8,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_lignes_sirene_actives,17,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes rattachées à un établissement SIRENE actif,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_nouveaux_etablissements_sirene,12,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes origine_ajout = SIRENE,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_sirene_sans_signe_bitd,0,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_sirene_a_confirmer,0,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_etablissements_v2_total,20,2026-08-12,référentiel dashboard,calcule_referentiel,nombre total de lignes de l’entreprise dans etablissements.csv V2,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,nb_etablissements_affiches_par_defaut,20,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes avec affichage_carte_defaut = true,SRC0004,,M - méthode interne,documente,
7,7,KNDS FRANCE,couverture_sirene_v2,établissements SIRENE actifs des unités légales opérationnelles identifiées et documentées dans cette V2 ; ne prétend pas couvrir toutes les filiales juridiques du groupe,2026-08-12,référentiel dashboard,calcule_referentiel,,SRC0004,,M - méthode interne,documente,
8,8,ARIANEGROUP,id,8,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,slug,arianegroup,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,entreprise,ARIANEGROUP,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,categorie,Grand maître d’œuvre / systémier,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,secteur_principal,Missiles & spatial,2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,specialite,"Missiles balistiques stratégiques, propulsion et lanceurs spatiaux",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,secteurs,"Dissuasion, missiles balistiques, propulsion solide et liquide, lanceurs spatiaux, matériaux énergétiques.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,description,"ArianeGroup est le maître d’œuvre industriel du missile balistique stratégique M51 et un acteur clé de la propulsion spatiale européenne. L’entreprise, détenue à parts égales par Airbus et Safran, rassemble des compétences souveraines en propulsion solide et liquide, matériaux énergétiques, intégration de systèmes stratégiques et lanceurs. Elle est indispensable à la composante océanique de la dissuasion française et, parallèlement, à l’autonomie d’accès européen à l’espace via Ariane 6.",2026-08-12,groupe / entité selon libellé,synthese_documentaire,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,siege_ville,Les Mureaux,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0033,https://www.ariane.group/qui-sommes-nous/nos-sites/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,siege_departement,Yvelines,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0033,https://www.ariane.group/qui-sommes-nous/nos-sites/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,siege_region,Île-de-France,2026-08-12,France / périmètre corporate indiqué,publie,,SRC0033,https://www.ariane.group/qui-sommes-nous/nos-sites/,A2 - source primaire corporate,documente,
8,8,ARIANEGROUP,siege_latitude,48.989,2026-08-12,commune du siège,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,A1 - registre public officiel,documente,
8,8,ARIANEGROUP,siege_longitude,1.914,2026-08-12,commune du siège,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,A1 - registre public officiel,documente,
8,8,ARIANEGROUP,effectif_label,Environ 8 700 collaborateurs en France et en Allemagne ; la part strictement défense n’est pas publiée séparément.,2026-08-12,groupe / entité selon libellé,publie,,SRC0032,https://www.ariane.group/,A2 - source primaire corporate,approximation_documentee,"Présenter comme ordre de grandeur, jamais comme valeur exacte."
8,8,ARIANEGROUP,nb_etablissements_france_public_label,"Environ 18 établissements recensés en France pour ArianeGroup SAS, selon le périmètre administratif de l’unité légale.",2026-08-12,France / périmètre corporate indiqué,publie,,SRC0033,https://www.ariane.group/qui-sommes-nous/nos-sites/,A2 - source primaire corporate,approximation_documentee,"Présenter comme ordre de grandeur, jamais comme valeur exacte."
8,8,ARIANEGROUP,nb_sites_cartographies,10,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de lignes/sites du référentiel initial pour l’entreprise,SRC0004,,M - méthode interne,documente,
8,8,ARIANEGROUP,nb_regions_cartographiees,6,2026-08-12,référentiel dashboard,calcule_referentiel,nombre de régions distinctes parmi les sites cartographiés,SRC0004,,M - méthode interne,documente,
